track_id,frame,time,x,y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,conf
174,81,5.41,488,245,477,253,500,273,motor,0.311
202,81,5.41,284,549,273,575,296,611,motor,0.446
247,81,5.41,268,94,256,50,280,105,motor,0.257
259,81,5.41,209,97,197,68,222,108,motor,0.501
282,81,5.41,1144,468,1106,479,1183,521,motor,0.668
311,81,5.41,264,37,255,16,274,42,motor,0.334
3,82,5.47,329,47,316,0,343,53,motor,0.802
10,82,5.47,317,124,298,61,336,138,motor,0.477
13,82,5.47,1173,450,1154,479,1193,501,motor,0.445
174,82,5.47,488,244,477,252,500,272,motor,0.267
202,82,5.47,284,549,273,573,296,610,motor,0.363
247,82,5.47,268,95,256,50,280,106,motor,0.3
259,82,5.47,209,98,198,71,221,109,motor,0.393
311,82,5.47,264,37,254,16,274,42,motor,0.254
3,83,5.54,330,45,317,0,343,50,motor,0.782
10,83,5.54,317,121,298,58,336,135,motor,0.381
13,83,5.54,1179,450,1160,478,1199,500,motor,0.419
17,83,5.54,282,28,269,0,295,32,motor,0.445
20,83,5.54,530,258,511,264,549,287,motor,0.71
174,83,5.54,487,244,476,252,498,272,motor,0.289
222,83,5.54,925,464,917,507,934,516,non_motor,0.29
247,83,5.54,268,95,256,50,280,106,motor,0.274
259,83,5.54,210,99,199,74,221,110,motor,0.323
282,83,5.54,1155,462,1122,479,1188,514,motor,0.67
3,84,5.61,329,43,317,0,342,48,motor,0.581
10,84,5.61,316,117,298,53,335,131,motor,0.407
13,84,5.61,1185,449,1166,478,1204,499,motor,0.403
19,84,5.61,168,329,156,346,181,366,motor,0.311
20,84,5.61,525,257,505,260,546,286,motor,0.516
174,84,5.61,487,243,476,252,498,271,motor,0.279
202,84,5.61,284,544,273,571,296,605,motor,0.339
222,84,5.61,928,464,919,507,938,516,non_motor,0.386
247,84,5.61,268,95,256,50,280,106,motor,0.307
259,84,5.61,210,99,200,77,221,110,motor,0.264
282,84,5.61,1159,468,1119,479,1200,521,motor,0.704
3,85,5.67,330,40,318,0,342,45,motor,0.525
10,85,5.67,316,114,297,48,335,127,motor,0.303
13,85,5.67,1189,449,1170,478,1208,499,motor,0.301
19,85,5.67,165,328,152,345,178,365,motor,0.478
20,85,5.67,521,255,501,258,542,284,motor,0.541
189,85,5.67,301,504,281,504,322,561,motor,0.483
202,85,5.67,284,541,273,568,295,602,motor,0.497
222,85,5.67,932,465,923,507,941,517,non_motor,0.467
247,85,5.67,268,95,256,50,280,106,motor,0.291
3,86,5.74,330,38,319,0,342,43,motor,0.374
10,86,5.74,315,110,296,43,335,123,motor,0.35
13,86,5.74,1195,451,1175,479,1215,502,motor,0.398
19,86,5.74,162,326,150,345,175,363,motor,0.541
20,86,5.74,514,253,492,254,537,282,motor,0.292
189,86,5.74,301,506,280,502,323,563,motor,0.471
202,86,5.74,284,540,273,566,296,600,motor,0.41
222,86,5.74,935,464,927,507,944,516,non_motor,0.479
247,86,5.74,268,93,257,50,279,104,motor,0.291
3,87,5.81,330,35,319,0,341,39,motor,0.297
10,87,5.81,315,107,296,39,335,119,motor,0.257
13,87,5.81,1200,453,1179,479,1221,504,motor,0.581
19,87,5.81,159,324,148,345,171,361,motor,0.289
20,87,5.81,507,252,484,251,530,280,motor,0.613
189,87,5.81,300,506,279,500,322,563,motor,0.577
202,87,5.81,284,534,274,563,295,594,motor,0.39
222,87,5.81,938,464,930,507,947,516,non_motor,0.661
247,87,5.81,268,93,257,50,279,104,motor,0.332
259,87,5.81,212,100,202,79,222,112,motor,0.361
13,88,5.87,1204,453,1184,480,1225,504,motor,0.497
19,88,5.87,157,324,146,345,168,361,motor,0.377
20,88,5.87,502,251,479,249,526,279,motor,0.763
189,88,5.87,301,506,279,497,323,563,motor,0.479
202,88,5.87,284,530,274,559,294,589,motor,0.329
222,88,5.87,941,464,933,507,950,516,non_motor,0.544
247,88,5.87,268,91,257,50,279,102,motor,0.315
259,88,5.87,212,101,202,80,223,113,motor,0.411
13,89,5.94,1209,450,1191,480,1228,501,motor,0.274
19,89,5.94,154,323,143,345,165,359,motor,0.275
20,89,5.94,500,249,478,249,522,277,motor,0.803
189,89,5.94,301,506,279,496,324,563,motor,0.298
202,89,5.94,284,527,274,558,294,586,motor,0.431
222,89,5.94,945,465,935,507,955,517,non_motor,0.517
247,89,5.94,268,92,257,50,280,103,motor,0.336
259,89,5.94,213,102,203,80,223,114,motor,0.272
289,89,5.94,253,405,241,420,265,451,motor,0.507
10,90,6.01,313,96,294,27,333,107,motor,0.296
13,90,6.01,1214,450,1197,481,1232,501,motor,0.344
19,90,6.01,151,322,141,343,162,358,motor,0.271
20,90,6.01,497,248,475,248,520,276,motor,0.873
202,90,6.01,284,528,274,557,294,587,motor,0.511
222,90,6.01,949,465,940,507,959,517,non_motor,0.625
247,90,6.01,268,94,257,50,280,105,motor,0.301
259,90,6.01,213,102,203,81,223,114,motor,0.28
289,90,6.01,252,403,240,417,265,448,motor,0.375
3,91,6.07,329,27,320,0,338,30,motor,0.311
13,91,6.07,1220,450,1202,481,1238,501,motor,0.375
20,91,6.07,495,247,474,247,517,275,motor,0.858
189,91,6.07,301,499,281,491,322,555,motor,0.426
202,91,6.07,284,528,274,557,294,587,motor,0.43
222,91,6.07,952,465,943,508,962,517,non_motor,0.617
247,91,6.07,269,95,257,50,281,106,motor,0.289
259,91,6.07,212,103,202,81,223,115,motor,0.279
289,91,6.07,251,401,239,416,263,446,motor,0.398
375,91,6.07,266,491,255,496,278,546,motor,0.33
3,92,6.14,329,25,320,0,338,28,motor,0.304
20,92,6.14,494,246,472,245,516,274,motor,0.783
189,92,6.14,301,490,283,487,319,545,motor,0.491
202,92,6.14,284,529,273,557,295,588,motor,0.435
222,92,6.14,955,466,947,508,964,518,non_motor,0.577
247,92,6.14,269,96,257,50,281,107,motor,0.299
259,92,6.14,212,102,202,81,223,114,motor,0.281
289,92,6.14,250,399,238,415,262,444,motor,0.543
375,92,6.14,266,491,255,495,278,546,motor,0.315
13,93,6.21,1228,450,1211,482,1246,501,motor,0.32
20,93,6.21,492,245,471,243,514,273,motor,0.758
189,93,6.21,300,479,285,485,316,533,motor,0.409
202,93,6.21,284,528,273,555,296,587,motor,0.298
222,93,6.21,959,466,950,508,968,518,non_motor,0.318
247,93,6.21,269,95,257,50,281,106,motor,0.294
289,93,6.21,248,396,236,412,260,441,motor,0.638
375,93,6.21,267,492,256,496,279,547,motor,0.316
13,94,6.27,1232,450,1216,483,1249,501,motor,0.366
20,94,6.27,490,244,469,242,511,272,motor,0.719
189,94,6.27,300,475,286,483,315,528,motor,0.41
202,94,6.27,283,525,273,554,294,584,motor,0.265
222,94,6.27,962,466,953,509,971,518,non_motor,0.425
247,94,6.27,269,94,257,50,281,105,motor,0.314
289,94,6.27,245,395,233,410,258,439,motor,0.706
375,94,6.27,266,492,255,495,278,547,motor,0.318
20,95,6.34,487,243,466,240,508,271,motor,0.483
189,95,6.34,300,477,285,481,316,531,motor,0.486
202,95,6.34,284,527,272,553,296,586,motor,0.457
222,95,6.34,965,466,957,509,974,518,non_motor,0.555
247,95,6.34,268,93,257,50,280,104,motor,0.29
289,95,6.34,243,393,231,408,256,437,motor,0.563
375,95,6.34,266,492,255,495,278,547,motor,0.356
20,96,6.41,482,243,461,237,504,270,motor,0.705
189,96,6.41,300,477,285,480,316,530,motor,0.487
202,96,6.41,283,526,272,552,295,585,motor,0.454
222,96,6.41,969,466,961,510,978,518,non_motor,0.441
247,96,6.41,269,92,258,50,280,103,motor,0.253
262,96,6.41,321,399,302,367,340,444,motor,0.538
289,96,6.41,242,390,230,406,254,434,motor,0.452
375,96,6.41,266,491,255,495,278,546,motor,0.363
395,96,6.41,349,611,336,646,362,679,motor,0.423
20,97,6.47,480,240,460,237,500,267,motor,0.44
189,97,6.47,301,470,287,478,315,523,motor,0.477
202,97,6.47,283,528,271,552,296,587,motor,0.545
222,97,6.47,972,467,964,510,981,519,non_motor,0.418
262,97,6.47,321,395,302,364,340,439,motor,0.496
289,97,6.47,241,387,228,402,254,431,motor,0.431
375,97,6.47,266,491,255,495,278,546,motor,0.335
395,97,6.47,348,610,335,643,362,678,motor,0.262
6,98,6.54,1120,436,1101,466,1140,485,motor,0.76
13,98,6.54,1255,453,1237,484,1274,504,motor,0.437
20,98,6.54,478,239,459,236,498,266,motor,0.318
189,98,6.54,300,462,288,475,313,514,motor,0.465
202,98,6.54,284,526,271,549,297,585,motor,0.394
222,98,6.54,976,467,967,510,985,519,non_motor,0.433
262,98,6.54,321,393,303,359,340,437,motor,0.56
289,98,6.54,239,386,226,400,252,429,motor,0.372
375,98,6.54,266,491,255,495,278,546,motor,0.344
6,99,6.61,1125,436,1106,466,1144,485,motor,0.656
13,99,6.61,1259,454,1241,484,1278,505,motor,0.477
189,99,6.61,301,467,286,472,316,519,motor,0.441
202,99,6.61,284,525,271,547,297,584,motor,0.353
222,99,6.61,979,468,970,510,988,520,non_motor,0.65
262,99,6.61,321,389,303,356,340,433,motor,0.443
289,99,6.61,237,384,224,398,250,427,motor,0.472
375,99,6.61,266,491,255,495,278,546,motor,0.349
395,99,6.61,348,603,335,637,361,671,motor,0.353
6,100,6.67,1129,437,1110,466,1149,486,motor,0.72
10,100,6.67,310,60,293,0,327,67,motor,0.309
13,100,6.67,1263,453,1246,485,1280,504,motor,0.399
202,100,6.67,284,523,271,546,297,582,motor,0.391
222,100,6.67,983,468,974,511,992,520,non_motor,0.592
262,100,6.67,321,386,303,353,339,429,motor,0.452
289,100,6.67,235,382,222,397,248,425,motor,0.382
375,100,6.67,266,491,255,495,278,546,motor,0.416
5,101,6.74,307,119,297,98,317,133,motor,0.608
6,101,6.74,1134,438,1115,467,1154,487,motor,0.785
10,101,6.74,310,55,294,0,326,62,motor,0.399
189,101,6.74,299,457,286,467,313,508,motor,0.358
202,101,6.74,284,522,272,545,297,580,motor,0.366
222,101,6.74,987,468,978,511,996,520,non_motor,0.61
262,101,6.74,322,383,304,349,340,426,motor,0.467
289,101,6.74,233,380,220,393,246,423,motor,0.385
375,101,6.74,266,491,255,495,278,546,motor,0.393
412,101,6.74,464,224,452,227,476,249,motor,0.416
5,102,6.81,306,117,296,95,316,130,motor,0.498
6,102,6.81,1139,438,1120,466,1159,487,motor,0.679
10,102,6.81,309,52,294,0,325,58,motor,0.391
189,102,6.81,300,460,285,465,315,512,motor,0.38
202,102,6.81,284,520,271,541,297,578,motor,0.445
262,102,6.81,321,379,304,346,339,422,motor,0.656
289,102,6.81,230,378,217,391,244,421,motor,0.586
375,102,6.81,266,490,255,495,277,545,motor,0.352
5,103,6.87,305,115,295,93,316,128,motor,0.757
6,103,6.87,1144,438,1125,467,1164,487,motor,0.641
10,103,6.87,310,48,295,0,325,54,motor,0.406
189,103,6.87,299,454,286,463,313,505,motor,0.381
202,103,6.87,284,517,271,538,297,575,motor,0.359
222,103,6.87,993,469,983,511,1003,522,non_motor,0.435
262,103,6.87,321,376,304,343,338,418,motor,0.679
289,103,6.87,228,376,215,389,242,418,motor,0.637
375,103,6.87,266,489,255,495,277,544,motor,0.328
419,103,6.87,797,318,780,329,815,354,motor,0.427
5,104,6.94,305,114,295,91,316,127,motor,0.779
6,104,6.94,1150,439,1131,468,1169,488,motor,0.604
10,104,6.94,309,45,295,0,324,50,motor,0.394
189,104,6.94,299,450,286,460,313,501,motor,0.462
222,104,6.94,995,468,986,511,1005,521,non_motor,0.512
262,104,6.94,321,373,304,342,338,415,motor,0.635
289,104,6.94,227,374,214,387,240,416,motor,0.485
375,104,6.94,266,488,256,495,276,543,motor,0.363
5,105,7.01,305,111,295,89,316,124,motor,0.517
6,105,7.01,1154,439,1136,468,1173,488,motor,0.412
10,105,7.01,309,41,295,0,323,46,motor,0.381
189,105,7.01,299,449,285,458,313,499,motor,0.534
202,105,7.01,284,513,272,536,296,570,motor,0.342
222,105,7.01,1000,469,990,511,1010,522,non_motor,0.429
262,105,7.01,320,369,303,336,338,411,motor,0.456
289,105,7.01,225,372,212,385,239,414,motor,0.468
375,105,7.01,266,488,255,494,277,543,motor,0.4
5,106,7.07,305,108,295,85,315,121,motor,0.454
6,106,7.07,1159,440,1141,469,1178,489,motor,0.337
189,106,7.07,298,445,285,454,312,495,motor,0.327
202,106,7.07,283,513,271,535,296,570,motor,0.292
222,106,7.07,1003,470,993,511,1014,523,non_motor,0.353
262,106,7.07,320,367,303,332,338,408,motor,0.493
289,106,7.07,223,370,210,383,237,412,motor,0.523
375,106,7.07,266,486,256,495,276,541,motor,0.348
426,106,7.07,89,314,74,335,105,349,motor,0.687
1,107,7.14,1221,484,1164,499,1278,538,motor,0.953
5,107,7.14,305,103,296,82,315,115,motor,0.587
6,107,7.14,1165,440,1146,469,1184,489,motor,0.484
189,107,7.14,298,441,284,451,312,491,motor,0.28
247,107,7.14,268,88,258,50,279,98,motor,0.261
262,107,7.14,321,364,304,328,338,405,motor,0.416
289,107,7.14,222,368,209,382,235,409,motor,0.655
375,107,7.14,266,486,256,494,276,540,motor,0.355
426,107,7.14,85,314,70,334,101,349,motor,0.701
1,108,7.21,1223,484,1168,499,1279,538,motor,0.939
5,108,7.21,305,99,296,78,315,110,motor,0.732
6,108,7.21,1169,440,1151,469,1188,489,motor,0.587
222,108,7.21,1011,470,1000,511,1022,523,non_motor,0.303
247,108,7.21,268,88,258,50,279,98,motor,0.255
262,108,7.21,320,360,303,325,338,401,motor,0.369
289,108,7.21,220,366,208,382,233,407,motor,0.638
375,108,7.21,266,486,256,494,276,540,motor,0.392
426,108,7.21,80,313,64,333,96,348,motor,0.561
1,109,7.27,1225,484,1171,500,1280,538,motor,0.97
5,109,7.27,306,95,297,74,315,106,motor,0.492
6,109,7.27,1175,440,1156,469,1194,489,motor,0.619
189,109,7.27,297,434,285,447,310,483,motor,0.296
247,109,7.27,268,89,258,50,279,99,motor,0.269
262,109,7.27,320,357,304,324,337,397,motor,0.493
289,109,7.27,218,365,206,381,230,406,motor,0.491
375,109,7.27,266,483,257,494,276,537,motor,0.305
426,109,7.27,76,313,59,333,93,348,motor,0.75
1,110,7.34,1226,485,1173,500,1280,539,motor,0.972
5,110,7.34,306,91,297,71,315,102,motor,0.568
6,110,7.34,1180,441,1160,469,1200,490,motor,0.658
189,110,7.34,296,430,285,446,308,478,motor,0.405
222,110,7.34,1018,471,1007,511,1029,524,non_motor,0.328
247,110,7.34,269,90,258,50,280,101,motor,0.259
289,110,7.34,214,363,202,379,227,404,motor,0.416
426,110,7.34,70,313,53,332,87,348,motor,0.822
448,110,7.34,766,315,750,329,783,351,motor,0.445
1,111,7.41,1227,484,1174,501,1280,538,motor,0.971
5,111,7.41,305,89,296,67,314,99,motor,0.595
6,111,7.41,1184,441,1165,469,1204,490,motor,0.526
189,111,7.41,296,432,282,442,310,480,motor,0.467
247,111,7.41,269,90,258,50,280,101,motor,0.261
289,111,7.41,212,361,199,376,226,402,motor,0.451
375,111,7.41,266,481,257,494,275,535,motor,0.259
426,111,7.41,66,313,48,332,84,348,motor,0.868
448,111,7.41,762,316,743,326,782,352,motor,0.428
1,112,7.47,1227,485,1175,501,1280,539,motor,0.966
5,112,7.47,305,85,296,63,314,95,motor,0.748
6,112,7.47,1190,441,1171,470,1209,491,motor,0.282
189,112,7.47,296,432,281,439,311,481,motor,0.348
289,112,7.47,210,360,196,373,224,400,motor,0.316
375,112,7.47,266,481,257,494,275,535,motor,0.259
400,112,7.47,284,604,266,623,303,672,motor,0.459
426,112,7.47,62,313,45,331,80,348,motor,0.695
455,112,7.47,800,324,739,318,861,361,motor,0.633
1,113,7.54,1228,485,1176,501,1280,539,motor,0.969
5,113,7.54,305,83,296,61,314,93,motor,0.747
6,113,7.54,1195,442,1175,469,1216,492,motor,0.349
189,113,7.54,296,444,276,437,317,494,motor,0.385
262,113,7.54,319,342,303,308,336,381,motor,0.416
289,113,7.54,208,359,194,370,223,399,motor,0.317
400,113,7.54,284,603,266,621,303,671,motor,0.431
426,113,7.54,60,313,43,332,78,348,motor,0.698
455,113,7.54,797,324,737,319,857,361,motor,0.61
1,114,7.61,1229,485,1179,501,1280,539,motor,0.969
5,114,7.61,305,80,296,57,314,89,motor,0.706
6,114,7.61,1200,441,1180,470,1220,491,motor,0.329
247,114,7.61,268,90,257,50,280,101,motor,0.25
289,114,7.61,206,357,191,368,221,397,motor,0.362
400,114,7.61,284,603,266,620,302,670,motor,0.393
426,114,7.61,56,312,39,331,74,347,motor,0.571
455,114,7.61,792,324,732,319,853,361,motor,0.654
1,115,7.67,1231,485,1182,502,1280,539,motor,0.962
5,115,7.67,304,77,295,53,314,86,motor,0.647
6,115,7.67,1205,442,1186,470,1225,492,motor,0.302
247,115,7.67,269,90,258,50,280,101,motor,0.264
289,115,7.67,204,356,189,366,219,396,motor,0.478
400,115,7.67,284,601,267,618,302,668,motor,0.487
426,115,7.67,52,312,35,330,70,347,motor,0.586
455,115,7.67,790,324,728,317,852,361,motor,0.629
1,116,7.74,1232,485,1184,502,1280,539,motor,0.975
5,116,7.74,305,73,296,50,314,82,motor,0.62
6,116,7.74,1211,443,1191,471,1231,493,motor,0.515
189,116,7.74,295,434,277,432,314,483,motor,0.333
247,116,7.74,269,90,258,50,280,100,motor,0.269
262,116,7.74,319,333,304,301,335,370,motor,0.255
289,116,7.74,202,354,188,366,216,394,motor,0.562
400,116,7.74,284,599,267,616,301,666,motor,0.532
426,116,7.74,46,310,31,331,62,345,motor,0.344
455,116,7.74,786,324,724,316,848,360,motor,0.538
1,117,7.81,1233,485,1186,502,1280,539,motor,0.976
5,117,7.81,304,71,295,47,314,79,motor,0.694
6,117,7.81,1215,443,1196,471,1235,493,motor,0.551
189,117,7.81,295,421,281,430,309,468,motor,0.497
289,117,7.81,199,352,186,366,213,392,motor,0.637
400,117,7.81,284,597,267,615,301,664,motor,0.538
426,117,7.81,42,310,27,331,58,345,motor,0.52
455,117,7.81,780,324,718,316,843,360,motor,0.52
1,118,7.87,1233,485,1187,502,1280,539,motor,0.976
5,118,7.87,304,68,295,44,313,76,motor,0.59
6,118,7.87,1220,443,1201,472,1240,493,motor,0.459
189,118,7.87,294,421,279,426,310,468,motor,0.368
247,118,7.87,269,89,258,50,280,99,motor,0.283
289,118,7.87,198,351,185,365,211,390,motor,0.564
400,118,7.87,284,596,268,614,301,663,motor,0.502
426,118,7.87,39,311,23,330,55,346,motor,0.48
1,119,7.94,1234,485,1189,502,1280,539,motor,0.986
5,119,7.94,304,66,295,41,314,74,motor,0.553
6,119,7.94,1226,444,1206,472,1246,494,motor,0.515
247,119,7.94,269,89,258,50,280,99,motor,0.271
262,119,7.94,318,323,302,285,335,359,motor,0.329
400,119,7.94,284,594,268,613,300,660,motor,0.501
426,119,7.94,35,311,18,330,52,346,motor,0.279
455,119,7.94,775,323,712,314,838,359,motor,0.303
1,120,8.01,1236,484,1193,503,1280,538,motor,0.984
5,120,8.01,304,63,294,37,314,70,motor,0.601
6,120,8.01,1230,444,1210,473,1250,494,motor,0.698
189,120,8.01,292,409,279,419,306,455,motor,0.396
247,120,8.01,269,88,258,50,280,98,motor,0.287
400,120,8.01,284,593,269,611,300,659,motor,0.549
1,121,8.07,1238,484,1196,503,1280,538,motor,0.982
5,121,8.07,304,58,295,33,314,65,motor,0.64
6,121,8.07,1235,445,1215,473,1256,495,motor,0.478
400,121,8.07,285,592,269,608,301,658,motor,0.592
426,121,8.07,23,310,6,328,40,345,motor,0.585
455,121,8.07,767,321,706,314,828,357,motor,0.252
1,122,8.14,1239,484,1199,504,1280,538,motor,0.976
5,122,8.14,304,55,294,30,314,62,motor,0.628
6,122,8.14,1244,446,1223,473,1265,496,motor,0.539
202,122,8.14,282,489,269,505,296,544,motor,0.319
400,122,8.14,285,590,269,606,301,656,motor,0.554
426,122,8.14,18,309,2,328,35,344,motor,0.61
1,123,8.21,1241,483,1202,504,1280,537,motor,0.973
5,123,8.21,304,52,295,27,313,58,motor,0.417
6,123,8.21,1248,446,1228,474,1269,496,motor,0.536
262,123,8.21,318,308,302,268,335,343,motor,0.258
400,123,8.21,284,586,269,603,300,652,motor,0.651
426,123,8.21,15,308,0,328,31,343,motor,0.435
1,124,8.27,1242,484,1205,505,1280,538,motor,0.972
5,124,8.27,304,47,295,22,313,53,motor,0.395
6,124,8.27,1254,447,1233,474,1276,497,motor,0.693
15,124,8.27,1151,452,1133,483,1170,503,motor,0.529
400,124,8.27,284,585,269,601,300,650,motor,0.597
426,124,8.27,14,309,0,328,28,344,motor,0.447
1,125,8.34,1243,484,1207,505,1280,538,motor,0.986
5,125,8.34,304,45,294,17,314,50,motor,0.496
6,125,8.34,1259,448,1238,475,1280,498,motor,0.738
15,125,8.34,1154,451,1137,483,1172,502,motor,0.328
400,125,8.34,284,583,269,598,300,648,motor,0.601
1,126,8.41,1245,483,1211,506,1280,537,motor,0.976
2,126,8.41,324,131,308,83,341,146,motor,0.915
5,126,8.41,304,42,294,13,314,47,motor,0.525
6,126,8.41,1261,448,1243,476,1280,498,motor,0.542
15,126,8.41,1158,451,1140,483,1176,502,motor,0.261
400,126,8.41,285,581,270,596,300,646,motor,0.466
1,127,8.48,1247,482,1215,506,1280,536,motor,0.965
2,127,8.48,324,126,307,79,341,141,motor,0.937
5,127,8.48,303,39,293,10,314,44,motor,0.469
6,127,8.48,1262,450,1244,477,1280,500,motor,0.4
15,127,8.48,1161,451,1143,483,1179,502,motor,0.262
400,127,8.48,285,579,270,594,300,644,motor,0.372
1,128,8.54,1248,482,1217,506,1280,536,motor,0.948
2,128,8.54,323,123,306,75,340,137,motor,0.929
5,128,8.54,304,36,294,6,314,40,motor,0.371
15,128,8.54,1165,451,1147,483,1183,502,motor,0.322
222,128,8.54,1081,475,1071,516,1092,528,non_motor,0.358
262,128,8.54,317,292,301,250,334,325,motor,0.296
400,128,8.54,285,578,270,591,301,643,motor,0.364
1,129,8.61,1249,481,1219,506,1280,535,motor,0.936
2,129,8.61,323,120,306,71,340,134,motor,0.86
15,129,8.61,1168,451,1150,482,1187,502,motor,0.401
262,129,8.61,317,289,301,246,334,322,motor,0.305
400,129,8.61,285,576,270,588,301,641,motor,0.429
501,129,8.61,899,382,883,409,916,425,motor,0.401
1,130,8.68,1250,482,1220,506,1280,536,motor,0.916
2,130,8.68,323,117,306,66,340,130,motor,0.675
5,130,8.68,304,29,295,2,313,33,motor,0.362
15,130,8.68,1171,450,1154,482,1189,501,motor,0.325
262,130,8.68,317,286,301,242,334,318,motor,0.441
400,130,8.68,285,575,270,585,301,639,motor,0.414
495,130,8.68,703,337,689,362,718,375,motor,0.37
501,130,8.68,896,382,879,409,913,425,motor,0.334
1,131,8.74,1251,482,1222,507,1280,536,motor,0.815
2,131,8.74,323,112,306,63,340,125,motor,0.864
5,131,8.74,303,26,295,0,312,29,motor,0.294
15,131,8.74,1175,451,1157,482,1194,502,motor,0.379
262,131,8.74,316,281,300,238,333,313,motor,0.417
400,131,8.74,285,571,270,581,300,635,motor,0.304
495,131,8.74,700,336,685,361,715,374,motor,0.492
501,131,8.74,892,382,876,409,909,425,motor,0.399
508,131,8.74,314,243,300,238,329,271,motor,0.458
509,131,8.74,284,384,267,397,301,427,motor,0.372
1,132,8.81,1253,482,1226,508,1280,536,motor,0.783
2,132,8.81,323,109,306,59,340,122,motor,0.877
15,132,8.81,1179,451,1161,483,1197,502,motor,0.4
262,132,8.81,316,279,299,235,333,310,motor,0.607
400,132,8.81,285,569,270,579,300,633,motor,0.437
495,132,8.81,697,336,681,360,713,374,motor,0.532
501,132,8.81,888,381,872,408,905,424,motor,0.531
508,132,8.81,314,245,298,236,330,273,motor,0.507
509,132,8.81,284,383,266,394,302,426,motor,0.258
514,132,8.81,33,458,14,482,53,509,motor,0.498
1,133,8.88,1254,482,1228,509,1280,536,motor,0.724
2,133,8.88,323,104,307,56,339,116,motor,0.838
15,133,8.88,1182,451,1164,483,1201,502,motor,0.439
222,133,8.88,1098,475,1088,516,1109,528,non_motor,0.288
400,133,8.88,285,567,270,578,300,631,motor,0.516
495,133,8.88,694,336,679,360,710,374,motor,0.409
501,133,8.88,884,381,868,408,900,424,motor,0.412
508,133,8.88,314,252,294,233,334,280,motor,0.375
509,133,8.88,283,378,267,392,300,421,motor,0.316
514,133,8.88,36,459,18,485,55,511,motor,0.459
1,134,8.94,1256,482,1233,509,1280,536,motor,0.684
2,134,8.94,323,99,307,50,339,111,motor,0.859
4,134,8.94,292,146,283,131,302,163,motor,0.701
15,134,8.94,1186,450,1168,482,1204,501,motor,0.432
262,134,8.94,315,271,299,228,332,302,motor,0.523
400,134,8.94,285,567,271,578,300,630,motor,0.51
