track_id,frame,time(s),x(px),y(px),class,conf
561,98,9.8,177,248,non_motor,0.37
561,99,9.9,176,248,non_motor,0.57
561,100,10.0,177,247,non_motor,0.64
561,101,10.1,177,247,non_motor,0.45
561,102,10.2,177,246,non_motor,0.43
561,103,10.3,176,245,non_motor,0.35
561,104,10.4,175,244,non_motor,0.35
561,105,10.5,175,243,non_motor,0.39
561,106,10.6,174,242,non_motor,0.34
561,107,10.7,175,242,non_motor,0.51
561,108,10.8,174,240,non_motor,0.46
561,109,10.9,174,241,non_motor,0.5
561,111,11.1,173,235,non_motor,0.54
561,112,11.2,172,234,non_motor,0.51
561,113,11.3,172,234,non_motor,0.47
561,114,11.4,171,234,non_motor,0.61
561,115,11.5,171,234,non_motor,0.71
561,116,11.6,171,233,non_motor,0.78
561,117,11.7,170,233,non_motor,0.46
561,118,11.8,169,232,non_motor,0.46
561,119,11.9,168,231,non_motor,0.55
561,120,12.0,166,229,non_motor,0.46
561,126,12.6,158,222,non_motor,0.54
561,127,12.7,157,221,non_motor,0.51
561,128,12.8,156,221,non_motor,0.65
561,129,12.9,155,220,non_motor,0.56
561,130,13.0,155,219,non_motor,0.64
561,131,13.1,155,218,non_motor,0.63
561,132,13.2,154,216,non_motor,0.45
561,133,13.3,153,216,non_motor,0.4
561,134,13.4,152,215,non_motor,0.42
561,135,13.5,152,215,non_motor,0.4
581,102,10.2,773,206,non_motor,0.41
581,103,10.3,772,206,non_motor,0.42
581,104,10.4,770,206,non_motor,0.37
581,105,10.5,768,206,non_motor,0.33
581,106,10.6,766,206,non_motor,0.27
581,107,10.7,764,206,non_motor,0.41
581,108,10.8,762,207,non_motor,0.49
581,109,10.9,761,207,non_motor,0.49
581,110,11.0,760,206,non_motor,0.37
581,123,12.3,737,208,non_motor,0.46
581,124,12.4,735,209,non_motor,0.59
581,125,12.5,733,208,non_motor,0.61
581,126,12.6,732,208,non_motor,0.46
581,127,12.7,730,207,non_motor,0.55
581,128,12.8,729,208,non_motor,0.64
581,129,12.9,728,209,non_motor,0.67
581,130,13.0,727,209,non_motor,0.63
581,131,13.1,727,208,non_motor,0.65
581,132,13.2,721,208,non_motor,0.42
581,133,13.3,720,208,non_motor,0.42
581,134,13.4,720,208,non_motor,0.43
581,135,13.5,720,209,non_motor,0.45
582,102,10.2,334,34,motor,0.85
582,103,10.3,335,41,motor,0.93
582,104,10.4,335,47,motor,0.72
582,105,10.5,335,56,motor,0.83
582,106,10.6,335,64,motor,0.95
582,107,10.7,336,72,motor,0.88
582,108,10.8,336,80,motor,0.96
582,109,10.9,336,90,motor,0.97
582,110,11.0,336,97,motor,0.94
582,111,11.1,336,103,motor,0.9
582,112,11.2,336,111,motor,0.98
582,113,11.3,336,120,motor,0.94
582,114,11.4,336,128,motor,0.91
582,115,11.5,336,136,motor,0.95
582,116,11.6,337,145,motor,0.97
582,117,11.7,337,153,motor,0.94
582,118,11.8,337,161,motor,0.95
582,119,11.9,337,169,motor,0.92
582,120,12.0,338,177,motor,0.93
582,121,12.1,338,184,motor,0.83
582,122,12.2,338,192,motor,0.9
582,123,12.3,339,200,motor,0.96
582,124,12.4,339,209,motor,0.91
582,125,12.5,339,216,motor,0.9
582,126,12.6,339,225,motor,0.85
582,127,12.7,339,233,motor,0.83
582,128,12.8,339,242,motor,0.93
582,129,12.9,339,249,motor,0.88
582,130,13.0,339,257,motor,0.83
582,131,13.1,339,266,motor,0.73
582,132,13.2,340,274,motor,0.9
582,133,13.3,340,283,motor,0.89
582,134,13.4,340,291,motor,0.92
582,135,13.5,339,300,motor,0.82
586,104,10.4,821,285,motor,0.41
586,105,10.5,820,284,motor,0.32
587,106,10.6,285,145,non_motor,0.58
592,109,10.9,282,163,non_motor,0.37
592,111,11.1,282,168,non_motor,0.39
592,112,11.2,283,170,non_motor,0.4
592,113,11.3,283,171,non_motor,0.37
603,113,11.3,809,275,non_motor,0.45
603,114,11.4,807,276,non_motor,0.4
603,115,11.5,806,276,non_motor,0.38
609,117,11.7,370,31,motor,0.87
609,118,11.8,371,38,motor,0.94
609,119,11.9,373,45,motor,0.88
609,120,12.0,373,53,motor,0.7
609,121,12.1,373,60,motor,0.81
609,122,12.2,373,68,motor,0.73
609,123,12.3,375,75,motor,0.78
609,124,12.4,377,83,motor,0.95
609,125,12.5,377,90,motor,0.9
609,126,12.6,378,98,motor,0.94
609,127,12.7,379,103,motor,0.83
609,128,12.8,380,112,motor,0.82
609,129,12.9,381,118,motor,0.94
609,130,13.0,382,125,motor,0.9
609,131,13.1,385,132,motor,0.96
609,132,13.2,386,139,motor,0.95
609,133,13.3,388,145,motor,0.89
609,134,13.4,389,151,motor,0.96
609,135,13.5,392,157,motor,0.92
614,118,11.8,579,452,non_motor,0.59
614,119,11.9,578,448,non_motor,0.48
614,120,12.0,578,440,non_motor,0.63
614,121,12.1,577,438,non_motor,0.53
614,122,12.2,576,437,non_motor,0.35
614,123,12.3,575,432,non_motor,0.55
614,124,12.4,574,427,non_motor,0.76
614,125,12.5,573,432,non_motor,0.69
614,126,12.6,570,426,non_motor,0.66
614,127,12.7,568,419,non_motor,0.45
614,128,12.8,566,414,non_motor,0.51
614,129,12.9,564,412,non_motor,0.73
614,130,13.0,562,407,non_motor,0.85
614,131,13.1,561,405,non_motor,0.71
614,132,13.2,557,402,non_motor,0.54
614,133,13.3,555,397,non_motor,0.48
614,134,13.4,553,395,non_motor,0.36
622,121,12.1,160,122,non_motor,0.5
622,122,12.2,157,123,non_motor,0.38
622,123,12.3,155,125,non_motor,0.48
622,124,12.4,153,126,non_motor,0.46
622,125,12.5,151,127,non_motor,0.32
627,123,12.3,410,29,motor,0.61
627,124,12.4,409,31,motor,0.87
627,125,12.5,410,34,motor,0.81
627,126,12.6,409,37,motor,0.87
627,127,12.7,409,41,motor,0.9
627,128,12.8,409,43,motor,0.96
627,129,12.9,409,45,motor,0.97
627,130,13.0,408,47,motor,0.95
627,131,13.1,409,48,motor,0.93
627,132,13.2,410,50,motor,0.94
627,133,13.3,410,53,motor,0.97
627,134,13.4,410,55,motor,0.97
627,135,13.5,411,57,motor,0.94
632,125,12.5,331,20,motor,0.59
632,126,12.6,331,27,motor,0.86
632,127,12.7,330,34,motor,0.96
632,128,12.8,330,41,motor,0.98
632,129,12.9,330,50,motor,0.98
632,130,13.0,330,58,motor,0.98
632,131,13.1,330,65,motor,0.99
632,132,13.2,331,74,motor,0.98
632,133,13.3,331,82,motor,0.99
632,134,13.4,331,90,motor,0.99
632,135,13.5,331,99,motor,0.99
637,128,12.8,939,289,motor,0.32
637,129,12.9,939,289,motor,0.29
637,130,13.0,938,290,motor,0.4
637,131,13.1,938,290,motor,0.55
637,132,13.2,938,290,motor,0.49
637,133,13.3,938,289,motor,0.31
638,129,12.9,797,277,non_motor,0.33
638,130,13.0,797,277,non_motor,0.3
638,131,13.1,797,276,non_motor,0.34
638,132,13.2,798,276,non_motor,0.36
638,133,13.3,798,276,non_motor,0.39
638,134,13.4,798,276,non_motor,0.4
638,135,13.5,797,276,non_motor,0.39
640,130,13.0,300,24,motor,0.57
640,131,13.1,300,28,motor,0.76
640,132,13.2,300,34,motor,0.94
640,133,13.3,300,41,motor,0.98
640,134,13.4,300,48,motor,0.98
640,135,13.5,300,54,motor,0.98
642,132,13.2,273,241,non_motor,0.69
642,133,13.3,274,244,non_motor,0.78
642,134,13.4,273,250,non_motor,0.75
642,135,13.5,272,253,non_motor,0.88
